ID,TipoPersona,Sesso,TipoLesione
3623543,Conducente,M,Rimandato
3623544,Conducente,F,Illeso
3623544,Passeggero,M,Illeso
3623544,Passeggero,F,Illeso
3623544,Passeggero,M,Illeso
3623545,Conducente,M,Illeso
3623545,Conducente,M,Illeso
3623553,Conducente,F,Illeso
3623553,Passeggero,M,Illeso
3623559,Conducente,M,Illeso
3623559,Passeggero,F,Illeso
3623561,Conducente,M,Illeso
3623561,Passeggero,F,Illeso
3623561,Passeggero,F,Illeso
3623561,Passeggero,M,Illeso
3623561,Conducente,M,Illeso
3623561,Passeggero,F,Illeso
3623562,Conducente,M,Illeso
3623562,Passeggero,F,Illeso
3623564,Conducente,M,Illeso
3623564,Conducente,M,Rifiuta cure immediate
3623564,Passeggero,F,Illeso
3623564,Conducente,M,Rifiuta cure immediate
3623568,Conducente,M,Illeso
3623568,Conducente,M,Illeso
3623570,Conducente,M,Rimandato
3623570,Conducente,M,Illeso
3623570,Conducente,M,Illeso
3623570,Passeggero,M,Illeso
3623570,Passeggero,F,Illeso
3623571,Conducente,M,Illeso
3623571,Conducente,F,Illeso
3623572,Pedone,F,Rimandato
3623572,Conducente,M,Illeso
3623575,Conducente,M,Rimandato
3623575,Conducente,M,Illeso
3623578,Passeggero,M,Illeso
3623580,Conducente,M,Illeso
3623580,Conducente,M,Illeso
3623580,Passeggero,M,Illeso
3623581,Conducente,M,Rimandato
3623583,Conducente,M,Illeso
3623583,Passeggero,F,Illeso
3623583,Conducente,M,Rimandato
3623585,Conducente,M,Illeso
3623585,Conducente,M,Illeso
3623589,Conducente,M,Illeso
3623589,Passeggero,M,Illeso
3623590,Conducente,M,Illeso
3623590,Conducente,M,Illeso
3623596,Conducente,M,Illeso
3623596,Conducente,F,Rimandato
3623597,Pedone,M,Rimandato
3623597,Conducente,M,Rimandato
3623605,Conducente,F,Rifiuta cure immediate
3623605,Passeggero,F,Rifiuta cure immediate
3623605,Conducente,M,Illeso
3623606,Pedone,F,Rimandato
3623606,Conducente,F,Illeso
3623612,Conducente,F,Illeso
3623616,Conducente,F,Illeso
3623616,Passeggero,M,Illeso
3623619,Conducente,M,Illeso
3623619,Passeggero,F,Illeso
3623619,Passeggero,M,Rimandato
3623619,Conducente,M,Illeso
3623619,Passeggero,M,Illeso
3623619,Passeggero,M,Illeso
3623624,Conducente,M,Rifiuta cure immediate
3623624,Passeggero,M,Rifiuta cure immediate
3623624,Conducente,F,Illeso
3623634,Conducente,M,Illeso
3623634,Conducente,M,Illeso
3623634,Passeggero,F,Illeso
3623635,Conducente,F,Illeso
3623635,Passeggero,F,Illeso
3623635,Passeggero,F,Illeso
3623635,Conducente,M,Illeso
3623635,Conducente,F,Illeso
3623635,Passeggero,F,Illeso
3623635,Conducente,M,Rimandato
3623635,Conducente,F,Rimandato
3623637,Conducente,M,Illeso
3623637,Passeggero,M,Illeso
3623637,Conducente,M,Illeso
3623637,Passeggero,M,Illeso
3623637,Passeggero,M,Illeso
3623638,Conducente,M,Illeso
3623638,Passeggero,F,Illeso
3623638,Passeggero,F,Illeso
3623638,Conducente,M,Rimandato
3623641,Conducente,F,Illeso
3623641,Conducente,F,Illeso
3623641,Conducente,M,Illeso
3623643,Conducente,M,Illeso
3623643,Passeggero,M,Illeso
3623643,Conducente,M,Illeso
3623643,Passeggero,F,Illeso
3623647,Conducente,M,Illeso
3623647,Conducente,M,Illeso
3623647,Passeggero,F,Illeso
3623650,Conducente,M,Illeso
3623654,Pedone,F,Prognosi riservata
3623654,Conducente,M,Illeso
3623656,Pedone,F,Rimandato
3623656,Conducente,M,Illeso
3623657,Conducente,F,Rifiuta cure immediate
3623657,Conducente,M,Illeso
3623670,Conducente,M,Rimandato
3623673,Conducente,F,Rimandato
3623673,Passeggero,M,Illeso
3623678,Conducente,M,Illeso
3623678,Conducente,M,Illeso
3623683,Conducente,F,Illeso
3623688,Conducente,F,Illeso
3623688,Passeggero,F,Illeso
3623689,Conducente,M,Illeso
3623689,Passeggero,M,Illeso
3623689,Passeggero,M,Illeso
3623689,Passeggero,F,Illeso
3623689,Conducente,M,Illeso
3623689,Passeggero,F,Rimandato
3623695,Conducente,F,Illeso
3623695,Passeggero,M,Illeso
3623695,Passeggero,M,Illeso
3623695,Conducente,M,Illeso
3623695,Passeggero,M,Illeso
3623717,Conducente,M,Illeso
3623717,Passeggero,M,Illeso
3623717,Conducente,M,Rimandato
3623755,Conducente,M,Rimandato
3623755,Conducente,M,Illeso
3623763,Conducente,M,Illeso
3623763,Passeggero,M,Illeso
3623763,Passeggero,F,Illeso
3623763,Conducente,M,Rimandato
3623772,Conducente,F,Illeso
3623783,Conducente,M,Illeso
3623783,Conducente,M,Illeso
3623783,Conducente,M,Illeso
3623807,Conducente,F,Illeso
3623811,Conducente,F,Illeso
3623811,Conducente,F,Illeso
3623820,Conducente,M,Illeso
3623820,Passeggero,F,Illeso
3623843,Conducente,M,Illeso
3623843,Passeggero,F,Illeso
3623843,Conducente,M,Illeso
3623862,Conducente,F,Illeso
3623877,Conducente,M,Illeso
3623908,Conducente,M,Illeso
3623915,Conducente,M,Illeso
3623915,Conducente,M,Illeso
3623915,Passeggero,F,Illeso
3623928,Pedone,M,Illeso
3623928,Conducente,M,Illeso
3623941,Conducente,M,Illeso
3623941,Conducente,M,Rifiuta cure immediate
3623968,Conducente,M,Illeso
3624381,Conducente,M,Illeso
3624381,Conducente,M,Illeso
3624381,Passeggero,M,Illeso
3624422,Conducente,F,Illeso
3624422,Passeggero,F,Illeso
3624425,Pedone,F,Rimandato
3624425,Conducente,M,Illeso
3624425,Conducente,M,Illeso
3624439,Conducente,M,Illeso
3624439,Conducente,F,Illeso
3624439,Passeggero,F,Illeso
3624439,Passeggero,F,Illeso
3624439,Conducente,M,Illeso
3624453,Conducente,M,Illeso
3624453,Conducente,M,Illeso
3624453,Passeggero,F,Illeso
3624465,Conducente,M,Illeso
3624469,Conducente,F,Illeso
3624475,Conducente,M,Illeso
3624475,Conducente,F,Illeso
3624475,Passeggero,F,Illeso
3624475,Passeggero,F,Illeso
3624513,Conducente,M,Illeso
3624513,Conducente,M,Illeso
3624525,Conducente,M,Illeso
3624525,Passeggero,M,Illeso
3624525,Passeggero,M,Illeso
3624525,Passeggero,M,Illeso
3624525,Conducente,M,Illeso
3624525,Passeggero,F,Illeso
3624543,Conducente,M,Illeso
3624543,Passeggero,M,Illeso
3624544,Conducente,M,Rimandato
3624544,Passeggero,F,Rimandato
3624544,Conducente,M,Rimandato
3624554,Conducente,F,Illeso
3624554,Passeggero,M,Illeso
3624554,Conducente,F,Rimandato
3624889,Conducente,M,Illeso
3624889,Conducente,M,Illeso
3624896,Conducente,F,Illeso
3624896,Passeggero,M,Illeso
3624897,Pedone,F,Rimandato
3624897,Conducente,F,Illeso
3624905,Conducente,M,Rimandato
3624907,Conducente,F,Illeso
3624907,Conducente,M,Illeso
3624908,Conducente,F,Illeso
3624908,Conducente,M,Rimandato
3624909,Conducente,F,Illeso
3624909,Conducente,F,Illeso
3624911,Conducente,F,Rifiuta cure immediate
3624911,Passeggero,M,Rimandato
3624911,Conducente,F,Illeso
3624920,Conducente,F,Illeso
3624922,Conducente,M,Illeso
3624922,Passeggero,M,Illeso
3624931,Conducente,M,Illeso
3624934,Conducente,F,Illeso
3624936,Conducente,F,Illeso
3624936,Conducente,M,Rimandato
3624937,Conducente,F,Illeso
3624937,Passeggero,M,Illeso
3624937,Passeggero,F,Illeso
3624937,Conducente,M,Illeso
3624938,Conducente,M,Rifiuta cure immediate
3624938,Passeggero,F,Rifiuta cure immediate
3624938,Passeggero,M,Rifiuta cure immediate
3624938,Conducente,M,Illeso
3624939,Conducente,M,Illeso
3624939,Conducente,F,Illeso
3624941,Conducente,M,Illeso
3624941,Conducente,F,Rimandato
3624941,Passeggero,F,Rifiuta cure immediate
3624945,Conducente,M,Illeso
3624945,Conducente,M,Illeso
3624946,Conducente,F,Rimandato
3624946,Conducente,M,Illeso
3624950,Conducente,F,Illeso
3624950,Conducente,F,Illeso
3624951,Conducente,M,Illeso
3624951,Conducente,M,Illeso
3624956,Conducente,M,Illeso
3624956,Conducente,M,Illeso
3624956,Passeggero,F,Illeso
3624960,Conducente,M,Illeso
3624960,Conducente,M,Rimandato
3624962,Conducente,M,Illeso
3624962,Conducente,M,Illeso
3624962,Passeggero,F,Illeso
3624963,Conducente,F,Illeso
3624963,Passeggero,F,Illeso
3624963,Conducente,M,Illeso
3624968,Conducente,M,Illeso
3624968,Conducente,M,Rimandato
3624969,Conducente,M,Illeso
3624969,Passeggero,F,Illeso
3624969,Conducente,M,Rimandato
3624969,Passeggero,F,Rimandato
3624974,Conducente,M,Illeso
3624974,Passeggero,F,Illeso
3624974,Conducente,F,Illeso
3624977,Conducente,M,Illeso
3624980,Conducente,M,Illeso
3624980,Conducente,M,Ricoverato
3624980,Passeggero,F,Rimandato
3624987,Conducente,M,Illeso
3624987,Conducente,M,Illeso
3624988,Conducente,M,Illeso
3624988,Passeggero,F,Illeso
3624988,Conducente,M,Illeso
3624988,Passeggero,M,Illeso
3624988,Passeggero,M,Illeso
3624993,Conducente,M,Illeso
3624993,Conducente,M,Illeso
3624997,Conducente,M,Illeso
3624997,Passeggero,F,Illeso
3624997,Conducente,F,Illeso
3625004,Conducente,M,Illeso
3625018,Conducente,F,Illeso
3625018,Passeggero,M,Illeso
3625018,Conducente,M,Illeso
3625018,Passeggero,F,Illeso
3625022,Conducente,M,Illeso
3625022,Passeggero,F,Illeso
3625022,Conducente,M,Illeso
3625022,Passeggero,M,Illeso
3625025,Conducente,M,Illeso
3625025,Conducente,M,Illeso
3625025,Passeggero,M,Illeso
3625040,Conducente,M,Illeso
3625040,Passeggero,F,Illeso
3625040,Conducente,M,Illeso
3625052,Conducente,M,Illeso
3625072,Conducente,M,Illeso
3625072,Passeggero,M,Illeso
3625072,Passeggero,M,Illeso
3625072,Conducente,M,Illeso
3625085,Conducente,M,Illeso
3625085,Passeggero,M,Illeso
3625085,Conducente,M,Illeso
3625091,Conducente,M,Illeso
3625099,Conducente,M,Illeso
3625103,Pedone,M,Ricoverato
3625103,Pedone,M,Ricoverato
3625103,Conducente,M,Illeso
3625114,Conducente,M,Illeso
3625114,Passeggero,F,Illeso
3625114,Passeggero,F,Illeso
3625114,Conducente,M,Illeso
3625122,Conducente,M,Illeso
3625122,Conducente,M,Rifiuta cure immediate
3625127,Conducente,F,Illeso
3625127,Conducente,M,Illeso
3625127,Passeggero,F,Rimandato
3625191,Conducente,M,Illeso
3625191,Passeggero,F,Illeso
3625191,Conducente,M,Rimandato
3625202,Conducente,M,Illeso
3625202,Passeggero,F,Illeso
3625202,Passeggero,F,Illeso
3625202,Passeggero,F,Illeso
3625202,Conducente,M,Illeso
3625205,Conducente,M,Illeso
3625205,Conducente,F,Rimandato
3625205,Passeggero,F,Rimandato
3625234,Conducente,M,Illeso
3625246,Conducente,F,Illeso
3625246,Passeggero,F,Illeso
3625246,Passeggero,F,Illeso
3625246,Passeggero,F,Illeso
3625246,Conducente,F,Ricoverato
3625285,Conducente,M,Illeso
3625285,Conducente,M,Illeso
3625285,Passeggero,F,Illeso
3625285,Conducente,M,Illeso
3625285,Conducente,F,Illeso
3625285,Passeggero,M,Illeso
3625308,Conducente,M,Illeso
3625308,Conducente,M,Rimandato
3625328,Conducente,M,Illeso
3625466,Conducente,M,Illeso
3625478,Conducente,M,Illeso
3625478,Conducente,M,Illeso
3625515,Conducente,M,Illeso
3625515,Passeggero,M,Illeso
3625515,Conducente,M,Illeso
3625552,Conducente,M,Illeso
3625552,Conducente,F,Illeso
3625552,Passeggero,F,Illeso
3625552,Passeggero,F,Illeso
3625558,Conducente,M,Illeso
3625558,Passeggero,F,Illeso
3625558,Conducente,F,Illeso
3625558,Passeggero,F,Illeso
3625558,Conducente,M,Illeso
3625558,Conducente,M,Illeso
3625592,Conducente,M,Illeso
3625592,Passeggero,F,Illeso
3625592,Passeggero,M,Illeso
3625592,Conducente,M,Rimandato
3625634,Conducente,M,Illeso
3625634,Conducente,M,Illeso
3625645,Pedone,M,Rimandato
3625645,Conducente,M,Illeso
3625655,Conducente,M,Illeso
3625655,Conducente,M,Illeso
3625655,Passeggero,M,Illeso
3625667,Conducente,M,Illeso
3625667,Passeggero,M,Illeso
3625667,Conducente,M,Illeso
3625775,Conducente,M,Illeso
3625775,Passeggero,F,Illeso
3625775,Passeggero,F,Illeso
3625775,Passeggero,M,Illeso
3625775,Conducente,M,Illeso
3625778,Conducente,M,Illeso
3625778,Conducente,M,Illeso
3625778,Conducente,F,Illeso
3625778,Conducente,M,Rimandato
3625799,Conducente,M,Illeso
3625799,Passeggero,M,Rimandato
3625799,Passeggero,F,Illeso
3625799,Conducente,M,Illeso
3625807,Conducente,M,Illeso
3625807,Passeggero,F,Illeso
3625807,Conducente,M,Illeso
3625821,Conducente,M,Illeso
3625821,Conducente,F,Rimandato
3625822,Conducente,F,Illeso
3625822,Conducente,F,Illeso
3625822,Passeggero,F,Illeso
3625822,Passeggero,F,Illeso
3625824,Pedone,F,Rifiuta cure immediate
3625824,Conducente,F,Illeso
3625830,Conducente,M,Illeso
3625830,Conducente,M,Illeso
3625835,Conducente,M,Illeso
3625835,Conducente,F,Illeso
3625836,Conducente,M,Rifiuta cure immediate
3625836,Conducente,F,Illeso
3625842,Conducente,M,Illeso
3625842,Conducente,M,Illeso
3625845,Conducente,F,Illeso
3625845,Conducente,M,Illeso
3625845,Passeggero,M,Illeso
3625921,Conducente,M,Illeso
3625921,Conducente,F,Illeso
3626187,Conducente,M,Illeso
3626192,Conducente,M,Illeso
3626192,Conducente,M,Illeso
3626197,Conducente,M,Illeso
3626197,Conducente,F,Illeso
3626205,Conducente,F,Illeso
3626205,Conducente,F,Illeso
3626205,Passeggero,M,Illeso
3626205,Passeggero,M,Illeso
3626208,Conducente,M,Illeso
3626208,Passeggero,F,Rifiuta cure immediate
3626208,Conducente,F,Illeso
3626214,Conducente,M,Illeso
3626214,Passeggero,F,Illeso
3626214,Passeggero,M,Illeso
3626214,Passeggero,M,Illeso
3626214,Passeggero,F,Illeso
3626214,Conducente,M,Illeso
3626214,Passeggero,M,Illeso
3626214,Passeggero,M,Illeso
3626218,Pedone,F,Prognosi riservata
3626218,Conducente,F,Illeso
3626218,Passeggero,M,Illeso
3626224,Conducente,M,Illeso
3626224,Passeggero,F,Illeso
3626224,Conducente,F,Illeso
3626224,Passeggero,F,Illeso
3626230,Conducente,M,Illeso
3626230,Conducente,M,Illeso
3626230,Passeggero,F,Rimandato
3626233,Conducente,F,Illeso
3626234,Conducente,M,Illeso
3626236,Conducente,F,Illeso
3626239,Pedone,F,Prognosi riservata
3626239,Conducente,M,Illeso
3626240,Conducente,M,Illeso
3626245,Conducente,F,Illeso
3626245,Conducente,M,Illeso
3626250,Pedone,M,Rimandato
3626250,Conducente,F,Illeso
3626251,Conducente,M,Rimandato
3626251,Conducente,M,Illeso
3626251,Conducente,M,Rimandato
3626256,Conducente,M,Illeso
3626256,Conducente,M,Illeso
3626257,Conducente,M,Illeso
3626261,Conducente,M,Illeso
3626261,Conducente,M,Illeso
3626261,Passeggero,F,Illeso
3626261,Passeggero,M,Illeso
3626267,Conducente,M,Illeso
3626267,Conducente,M,Illeso
3626269,Conducente,M,Illeso
3626269,Conducente,M,Illeso
3626276,Conducente,M,Illeso
3626276,Conducente,M,Rifiuta cure immediate
3626277,Conducente,M,Illeso
3626277,Conducente,M,Illeso
3626283,Conducente,M,Illeso
3626288,Conducente,F,Illeso
3626288,Passeggero,M,Rifiuta cure immediate
3626288,Passeggero,M,Illeso
3626288,Conducente,F,Rimandato
3626301,Conducente,M,Illeso
3626305,Conducente,M,Illeso
3626305,Conducente,M,Illeso
3626305,Passeggero,M,Illeso
3626305,Conducente,M,Illeso
3626362,Conducente,M,Illeso
3626362,Conducente,M,Illeso
3626371,Conducente,M,Illeso
3626371,Passeggero,M,Illeso
3626371,Conducente,M,Illeso
3626373,Conducente,M,Illeso
3626373,Conducente,M,Illeso
3626384,Conducente,F,Rimandato
3626384,Conducente,M,Illeso
3626387,Conducente,M,Illeso
3626387,Conducente,M,Illeso
3626390,Conducente,F,Illeso
3626394,Conducente,M,Rifiuta cure immediate
3626440,Conducente,M,Rimandato
3626449,Conducente,M,Illeso
3626449,Passeggero,F,Illeso
3626449,Conducente,M,Illeso
3626498,Conducente,M,Illeso
3626498,Passeggero,M,Illeso
3626573,Conducente,F,Rimandato
3626573,Conducente,M,Illeso
3626590,Conducente,M,Illeso
3626590,Conducente,F,Illeso
3626611,Conducente,F,Illeso
3626611,Conducente,M,Illeso
3626657,Pedone,M,Prognosi riservata
3626657,Conducente,M,Illeso
3626753,Conducente,M,Illeso
3626753,Passeggero,F,Illeso
3626753,Conducente,M,Illeso
3626780,Conducente,F,Illeso
3626823,Conducente,M,Rimandato
3626823,Conducente,M,Illeso
3626857,Conducente,M,Illeso
3626857,Passeggero,M,Illeso
3626857,Conducente,M,Illeso
3626916,Conducente,F,Illeso
3626916,Passeggero,M,Illeso
3626916,Conducente,M,Rimandato
3626916,Conducente,F,Illeso
3626926,Conducente,F,Illeso
3626926,Conducente,M,Illeso
3627013,Conducente,M,Illeso
3627013,Conducente,M,Illeso
3627016,Conducente,F,Illeso
3627016,Passeggero,F,Illeso
3627016,Conducente,M,Illeso
3627016,Passeggero,M,Illeso
3627016,Passeggero,M,Illeso
3627019,Conducente,F,Illeso
3627019,Passeggero,F,Illeso
3627038,Conducente,M,Rifiuta cure immediate
3627038,Conducente,M,Illeso
3627057,Conducente,M,Rimandato
3627073,Conducente,F,Illeso
3627073,Passeggero,F,Illeso
3627073,Conducente,F,Illeso
3627073,Passeggero,F,Illeso
3627073,Passeggero,F,Illeso
3627078,Conducente,M,Illeso
3627101,Conducente,M,Illeso
3627101,Passeggero,M,Illeso
3627101,Conducente,M,Rimandato
3627102,Passeggero,F,Illeso
3627102,Conducente,F,Illeso
3627102,Conducente,M,Illeso
3627102,Passeggero,F,Illeso
3627106,Pedone,M,Illeso
3627106,Conducente,M,Illeso
3627115,Conducente,M,Rifiuta cure immediate
3627117,Conducente,F,Illeso
3627117,Conducente,M,Illeso
3627140,Conducente,F,Rifiuta cure immediate
3627159,Conducente,M,Illeso
3627159,Passeggero,M,Illeso
3627159,Conducente,M,Rimandato
3627184,Conducente,M,Illeso
3627188,Conducente,M,Illeso
3627188,Passeggero,M,Illeso
3627188,Conducente,M,Illeso
3627226,Conducente,F,Rimandato
3627226,Passeggero,F,Illeso
3627226,Conducente,F,Illeso
3627226,Conducente,M,Illeso
3627438,Conducente,M,Illeso
3627438,Conducente,M,Illeso
3627443,Pedone,F,Rimandato
3627443,Conducente,M,Illeso
3627443,Passeggero,F,Illeso
3627447,Conducente,F,Illeso
3627447,Conducente,F,Illeso
3627447,Passeggero,M,Illeso
3627448,Conducente,M,Illeso
3627448,Conducente,M,Illeso
3627504,Conducente,M,Illeso
3627504,Conducente,F,Illeso
3627537,Conducente,M,Illeso
3627537,Passeggero,F,Illeso
3627537,Conducente,M,Illeso
3627563,Conducente,M,Illeso
3627563,Passeggero,M,Illeso
3627563,Conducente,M,Illeso
3627563,Passeggero,F,Illeso
3627569,Conducente,M,Illeso
3627569,Passeggero,F,Illeso
3627573,Conducente,M,Illeso
3627573,Conducente,F,Illeso
3627576,Conducente,M,Illeso
3627576,Passeggero,F,Illeso
3627576,Conducente,M,Rimandato
3627576,Passeggero,F,Ricoverato
3627579,Conducente,F,Illeso
3627584,Conducente,M,Illeso
3627584,Conducente,M,Illeso
3627590,Conducente,M,Illeso
3627590,Passeggero,F,Illeso
3627623,Conducente,M,Illeso
3627623,Conducente,M,Illeso
3627737,Pedone,M,Illeso
3627737,Pedone,F,Rifiuta cure immediate
3627737,Conducente,M,Illeso
3627743,Conducente,M,Illeso
3627743,Passeggero,F,Illeso
3627743,Passeggero,M,Illeso
3627743,Passeggero,M,Illeso
3627905,Conducente,M,Illeso
3628007,Conducente,M,Illeso
3628007,Conducente,M,Rimandato
3628007,Passeggero,F,Rimandato
3628009,Conducente,F,Illeso
3628009,Conducente,M,Illeso
3628009,Passeggero,F,Illeso
3628038,Conducente,M,Rifiuta cure immediate
3628038,Conducente,M,Illeso
3628311,Conducente,M,Rimandato
3628311,Conducente,M,Illeso
3628342,Conducente,M,Rifiuta cure immediate
3628342,Conducente,M,Prognosi riservata
3628348,Conducente,M,Rimandato
3628348,Conducente,M,Illeso
3628351,Pedone,M,Illeso
3628351,Pedone,F,Illeso
3628351,Conducente,F,Illeso
3628364,Conducente,M,Illeso
3628364,Conducente,M,Illeso
3628381,Passeggero,F,Illeso
3628381,Conducente,F,Illeso
3628381,Conducente,M,Illeso
3628387,Conducente,M,Ricoverato
