ID,Data,Ora,Tipo,Causa,Meteo,Visibilita,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
0835201805250840124,2018-05-25,08:40,Tamponamento,Distanza sicurezza,,,,1,,0
0835201805261755125,2018-05-26,17:55,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201805281300126,2018-05-28,13:00,Tamponamento,Distanza sicurezza,,,,2,,0
0835201805281850127,2018-05-28,18:50,Tamponamento,Distanza sicurezza,,,,2,,0
0835201805301300128,2018-05-30,13:00,Urto contro ostacolo fisso,Guasto meccanico,,,,0,,0
0835201805301840129,2018-05-30,18:40,Scontro frontale laterale,Mano da tenere,,,,0,,0
0835201805311400130,2018-05-31,14:00,Urto contro ostacolo fisso,Altro,,,,0,,0
0835201805311830131,2018-05-31,18:30,Tamponamento,Distrazione,,,,0,,0
0835201806011830132,2018-06-01,18:30,Tamponamento,Distrazione,,,,0,,0
0835201806051050133,2018-06-05,10:50,Fuoriuscita sede stradale,Improvviso malore,,,,1,,0
0835201806051745134,2018-06-05,17:45,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201806081350135,2018-06-08,13:50,Scontro frontale laterale,Mancata precedenza,,,,3,,0
0835201806091230136,2018-06-09,12:30,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201806101145137,2018-06-10,11:45,Tamponamento,Distanza sicurezza,,,,2,,0
0835201806121600138,2018-06-12,16:00,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201806131040139,2018-06-13,10:40,Fuoriuscita sede stradale,Altro,,,,1,,0
0835201806131815140,2018-06-13,18:15,Tamponamento,Distanza sicurezza,,,,1,,0
0835201806140730141,2018-06-14,07:30,Tamponamento,Distanza sicurezza,,,,0,,0
0835201806142035142,2018-06-14,20:35,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201806151015143,2018-06-15,10:15,Tamponamento,Distanza sicurezza,,,,1,,0
0835201806151340144,2018-06-15,13:40,Tamponamento,Distrazione,,,,0,,0
0835201806152010145,2018-06-15,20:10,Investimento di pedone,Velocità,,,,1,,0
0835201806170935146,2018-06-17,09:35,Scontro frontale laterale,Velocità,,,,1,,0
0835201806181120147,2018-06-18,11:20,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201806200755148,2018-06-20,07:55,Scontro frontale,Contromano,,,,1,,0
0835201806211040149,2018-06-21,10:40,Tamponamento,Velocità,,,,1,,0
0835201806221245150,2018-06-22,12:45,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201806221930151,2018-06-22,19:30,Tamponamento,Velocità,,,,0,,0
0835201806231210152,2018-06-23,12:10,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201806250830153,2018-06-25,08:30,Tamponamento,Distanza sicurezza,,,,0,,0
0835201806271120154,2018-06-27,11:20,Investimento di pedone,Mancata precedenza,,,,0,,0
0835201806281350155,2018-06-28,13:50,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201806291012156,2018-06-29,10:12,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201807041315157,2018-07-04,13:15,Tamponamento,Distrazione,,,,0,,0
0835201807041725158,2018-07-04,17:25,Scontro frontale laterale,Velocità,,,,0,,0
0835201807050750159,2018-07-05,07:50,Fuoriuscita sede stradale,Velocità,,,,1,,0
0835201807051245160,2018-07-05,12:45,Fuoriuscita sede stradale,Velocità,,,,1,,0
0835201807051720161,2018-07-05,17:20,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201807060935162,2018-07-06,09:35,Fuoriuscita sede stradale,Altro,,,,2,,0
0835201807061715163,2018-07-06,17:15,Tamponamento,Distanza sicurezza,,,,0,,0
0835201807061330164,2018-07-06,13:30,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201807071155165,2018-07-07,11:55,Scontro frontale laterale,Mano da tenere,,,,0,,0
0835201807081215166,2018-07-08,12:15,Fuoriuscita sede stradale,Altro,,,,1,,0
0835201807120930167,2018-07-12,09:30,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201807131700168,2018-07-13,17:00,Investimento di pedone,Mancata precedenza,,,,0,,0
0835201807150855169,2018-07-15,08:55,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201807161130170,2018-07-16,11:30,Tamponamento,Distanza sicurezza,,,,0,,0
0835201807170755171,2018-07-17,07:55,Scontro frontale laterale,Mancata precedenza,,,,3,,0
0835201807171300172,2018-07-17,13:00,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201807181815173,2018-07-18,18:15,Tamponamento,Distrazione,,,,0,,0
0835201807201520174,2018-07-20,15:20,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201807221420175,2018-07-22,14:20,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201807231840176,2018-07-23,18:40,Tamponamento,Distanza sicurezza,,,,0,,0
0835201807241200177,2018-07-24,12:00,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201807251430178,2018-07-25,14:30,Fuoriuscita sede stradale,Guasto meccanico,,,,1,,0
0835201807251950179,2018-07-25,19:50,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201807262100180,2018-07-26,21:00,Investimento di pedone,Distrazione,,,,1,,0
0835201807271310181,2018-07-27,13:10,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201807281000182,2018-07-28,10:00,Fuoriuscita sede stradale,Mano da tenere,,,,0,,0
0835201807301320183,2018-07-30,13:20,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201808020830184,2018-08-02,08:30,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201808021645185,2018-08-02,16:45,Scontro frontale laterale,Contromano,,,,2,,0
0835201808022030186,2018-08-02,20:30,Tamponamento,Distanza sicurezza,,,,0,,0
0835201808051845187,2018-08-05,18:45,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201808051845188,2018-08-05,18:45,Tamponamento,Distrazione,,,,0,,0
0835201808071030189,2018-08-07,10:30,Tamponamento,Distrazione,,,,0,,0
0835201808071730190,2018-08-07,17:30,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201808091045191,2018-08-09,10:45,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201808111900192,2018-08-11,19:00,Tamponamento,Distrazione,,,,0,,0
0835201808131945193,2018-08-13,19:45,Scontro frontale laterale,Mancata precedenza,,,,6,,0
0835201808161350194,2018-08-16,13:50,Scontro frontale laterale,Mano da tenere,,,,0,,0
0835201808161630195,2018-08-16,16:30,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201808171415196,2018-08-17,14:15,Tamponamento,Distrazione,,,,0,,0
0835201808182025197,2018-08-18,20:25,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201808200915198,2018-08-20,09:15,Tamponamento,Distanza sicurezza,,,,2,,0
0835201808202125199,2018-08-20,21:25,Tamponamento,Distanza sicurezza,,,,0,,0
0835201808211745200,2018-08-21,17:45,Fuoriuscita sede stradale,Velocità,,,,1,,0
0835201808231030201,2018-08-23,10:30,Tamponamento,Distanza sicurezza,,,,0,,0
0835201808251945202,2018-08-25,19:45,Fuoriuscita sede stradale,Velocità,,,,1,,0
0835201808291250203,2018-08-29,12:50,Urto veicolo in sosta,Distrazione,,,,0,,0
0835201808292020204,2018-08-29,20:20,Fuoriuscita sede stradale,Distrazione,,,,2,,0
0835201808301010205,2018-08-30,10:10,Fuoriuscita sede stradale,Altro,,,,0,,0
0835201808301915206,2018-08-30,19:15,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201808311800207,2018-08-31,18:00,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201809011945208,2018-09-01,19:45,Fuoriuscita sede stradale,Distrazione,,,,1,,0
0835201809031055209,2018-09-03,10:55,Investimento di pedone,Distrazione,,,,1,,0
0835201809031230210,2018-09-03,12:30,Scontro frontale,Mano da tenere,,,,2,,0
0835201809041320211,2018-09-04,13:20,Fuoriuscita sede stradale,Distrazione,,,,0,,0
0835201809061815212,2018-09-06,18:15,Tamponamento,Distrazione,,,,0,,0
0835201809062015213,2018-09-06,20:15,Tamponamento,Distrazione,,,,0,,0
0835201809071445214,2018-09-07,14:45,Tamponamento,Distrazione,,,,0,,0
0835201809071850215,2018-09-07,18:50,Scontro frontale laterale,Distrazione,,,,0,,0
0835201809082020216,2018-09-08,20:20,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201809091300217,2018-09-09,13:00,Tamponamento,Distanza sicurezza,,,,2,,0
0835201809121130218,2018-09-12,11:30,Urto veicolo in sosta,Altro,,,,0,,0
0835201809131935219,2018-09-13,19:35,Fuoriuscita sede stradale,Distrazione,,,,2,,0
0835201809152030220,2018-09-15,20:30,Tamponamento,Distanza sicurezza,,,,0,,0
0835201809170920221,2018-09-17,09:20,Tamponamento,Distrazione,,,,0,,0
0835201809171250222,2018-09-17,12:50,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201809171915223,2018-09-17,19:15,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201809191725224,2018-09-19,17:25,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201809201100225,2018-09-20,11:00,Tamponamento,Distrazione,,,,0,,0
0835201809210810226,2018-09-21,08:10,Fuoriuscita sede stradale,Mano da tenere,,,,0,,0
0835201809220910227,2018-09-22,09:10,Tamponamento,Distrazione,,,,0,,0
0835201809231730228,2018-09-23,17:30,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201809240855229,2018-09-24,08:55,Scontro frontale laterale,Mancata precedenza,,,,3,,0
0835201809251010230,2018-09-25,10:10,Tamponamento,Distrazione,,,,0,,0
0835201809271130231,2018-09-27,11:30,Scontro frontale laterale,Mano da tenere,,,,0,,0
0835201809271830232,2018-09-27,18:30,Tamponamento,Distrazione,,,,0,,0
0835201809281430233,2018-09-28,14:30,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201810011000234,2018-10-01,10:00,Tamponamento,Distrazione,,,,0,,0
0835201810050715235,2018-10-05,07:15,Fuoriuscita sede stradale,Velocità,,,,1,,0
0835201810061245236,2018-10-06,12:45,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201810062040237,2018-10-06,20:40,Tamponamento,Stato di ebbrezza,,,,0,,0
0835201810071100238,2018-10-07,11:00,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201810081715239,2018-10-08,17:15,Tamponamento,Distrazione,,,,0,,0
0835201810091210240,2018-10-09,12:10,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201810091845241,2018-10-09,18:45,Scontro frontale laterale,Mancata precedenza,,,,5,,0
0835201810101130242,2018-10-10,11:30,Tamponamento,Distrazione,,,,0,,0
0835201810101400243,2018-10-10,14:00,Tamponamento,Improvviso malore,,,,0,,0
0835201810101600244,2018-10-10,16:00,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201810120915245,2018-10-12,09:15,Tamponamento,Distrazione,,,,0,,0
0835201810121120246,2018-10-12,11:20,Fuoriuscita sede stradale,Velocità,,,,1,,0
0835201810161530247,2018-10-16,15:30,Scontro frontale laterale,Mano da tenere,,,,0,,0
0835201810201730248,2018-10-20,17:30,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201810210925249,2018-10-21,09:25,Tamponamento,Distanza sicurezza,,,,1,,0
0835201810221155250,2018-10-22,11:55,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201810230750251,2018-10-23,07:50,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201810231230252,2018-10-23,12:30,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201810231730253,2018-10-23,17:30,Tamponamento,Distanza sicurezza,,,,1,,0
0835201810241135254,2018-10-24,11:35,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201810251535255,2018-10-25,15:35,Fuoriuscita sede stradale,Anomalie Strada,,,,0,,0
0835201810260930256,2018-10-26,09:30,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201810261230257,2018-10-26,12:30,Tamponamento,Distanza sicurezza,,,,0,,0
0835201811011730258,2018-11-01,17:30,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201811031700259,2018-11-03,17:00,Altro,Altro,,,,0,,0
0835201811051610260,2018-11-05,16:10,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201811060915261,2018-11-06,09:15,Scontro frontale laterale,Distrazione,,,,0,,0
0835201811071205262,2018-11-07,12:05,Fuoriuscita sede stradale,Altro,,,,0,,0
0835201811091300263,2018-11-09,13:00,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201811101745264,2018-11-10,17:45,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201811121423265,2018-11-12,14:23,Altro,Anomalie Strada,,,,0,,0
0835201811131150266,2018-11-13,11:50,Tamponamento,Velocità,,,,0,,0
0835201811141050267,2018-11-14,10:50,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201811161830268,2018-11-16,18:30,Scontro frontale laterale,Velocità,,,,0,,0
0835201811171410269,2018-11-17,14:10,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201811201115270,2018-11-20,11:15,Tamponamento,Distrazione,,,,0,,0
0835201811210825271,2018-11-21,08:25,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201811231150272,2018-11-23,11:50,Scontro frontale laterale,Mano da tenere,,,,0,,0
0835201811231300273,2018-11-23,13:00,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201811231740274,2018-11-23,17:40,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201811240915275,2018-11-24,09:15,Scontro frontale,Contromano,,,,2,,0
0835201811241935276,2018-11-24,19:35,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201811251220277,2018-11-25,12:20,Scontro frontale laterale,Velocità,,,,1,,0
0835201811251900278,2018-11-25,19:00,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201811260930279,2018-11-26,09:30,Tamponamento,Distrazione,,,,0,,0
0835201811261505280,2018-11-26,15:05,Tamponamento,Velocità,,,,2,,0
0835201811271600281,2018-11-27,16:00,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201811280915282,2018-11-28,09:15,Investimento di pedone,Distrazione,,,,1,,0
0835201811282005283,2018-11-28,20:05,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201811300820284,2018-11-30,08:20,Tamponamento,Distanza sicurezza,,,,2,,0
0835201811301620285,2018-11-30,16:20,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201812011145286,2018-12-01,11:45,Tamponamento,Distrazione,,,,0,,0
0835201812011145287,2018-12-01,11:45,Tamponamento,Distanza sicurezza,,,,0,,0
0835201812011510288,2018-12-01,15:10,Scontro frontale laterale,Velocità,,,,0,,0
0835201812011715289,2018-12-01,17:15,Investimento di pedone,Velocità,,,,1,,0
0835201812021105290,2018-12-02,11:05,Urto veicolo in sosta,Mano da tenere,,,,0,,0
0835201812030820291,2018-12-03,08:20,Scontro frontale laterale,Mancata precedenza,,,,1,,0
0835201812031710292,2018-12-03,17:10,Tamponamento,Distrazione,,,,0,,0
0835201812040945293,2018-12-04,09:45,Investimento di pedone,Mancata precedenza,,,,1,,0
0835201812041600294,2018-12-04,16:00,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201812041900295,2018-12-04,19:00,Scontro frontale laterale,Mano da tenere,,,,0,,0
0835201812061805296,2018-12-06,18:05,Tamponamento,Velocità,,,,0,,0
0835201812081010297,2018-12-08,10:10,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201812091800298,2018-12-09,18:00,Tamponamento,Distrazione,,,,0,,0
0835201812101135299,2018-12-10,11:35,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201812011915300,2018-12-01,19:15,Urto veicolo in sosta,Velocità,,,,0,,0
0835201812111000301,2018-12-11,10:00,Altro,Velocità,,,,1,,0
0835201812111250302,2018-12-11,12:50,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201812130750303,2018-12-13,07:50,Scontro frontale,Mancata precedenza,,,,1,,0
0835201812131630304,2018-12-13,16:30,Scontro frontale laterale,Mancata precedenza,,,,0,,0
0835201812151045305,2018-12-15,10:45,Tamponamento,Velocità,,,,0,,0
0835201812151935306,2018-12-15,19:35,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201812160915307,2018-12-16,09:15,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201812161805308,2018-12-16,18:05,Tamponamento,Distrazione,,,,0,,0
0835201812171230309,2018-12-17,12:30,Tamponamento,Distanza sicurezza,,,,1,,0
0835201812180830310,2018-12-18,08:30,Scontro frontale laterale,Mancata precedenza,,,,2,,0
0835201812190755311,2018-12-19,07:55,Scontro frontale laterale,Mancata precedenza,,,,0,,0
