ID,Modello,Targa,Tipo veicolo
3622508,Motociclo a solo,,
3622528,Autovettura privata,,
3622528,Autovettura privata,,
3622537,Autovettura privata,,
3622537,Autovettura privata,,
3622537,Motociclo a solo,,
3622541,Autovettura privata,,
3622541,Autovettura privata,,
3622543,Autovettura privata,,
3622543,Autovettura privata,,
3622543,Autovettura privata,,
3622543,Autovettura privata,,
3622543,Autovettura privata,,
3622543,Autovettura privata,,
3622552,Autovettura privata,,
3622554,Motociclo a solo,,
3622554,Autovettura privata,,
3622557,Autovettura privata,,
3622557,Autovettura privata,,
3622557,Autovettura privata,,
3622557,Autovettura privata,,
3622557,Autovettura privata,,
3622565,Autovettura privata,,
3622565,Autovettura privata,,
3622565,Autovettura privata,,
3622586,,,
3622586,Autovettura privata,,
3622588,Motociclo a solo,,
3622588,Autovettura privata,,
3622588,Autovettura privata,,
3622588,Autovettura privata,,
3622588,Autovettura privata,,
3622592,Autovettura privata,,
3622593,Autovettura privata,,
3622600,Autovettura privata,,
3622600,Autovettura privata,,
3622600,Autovettura privata,,
3622612,Autovettura privata,,
3622613,Autovettura privata,,
3622617,Autovettura privata,,
3622617,Autovettura privata,,
3622617,Quadriciclo leggero,,
3622617,Quadriciclo leggero,,
3622618,Autovettura privata,,
3622620,,,
3622620,Autovettura privata,,
3622620,Autovettura privata,,
3622623,Autovettura privata,,
3622623,Autoambulanza,,
3622623,Autoambulanza,,
3622626,Autovettura privata,,
3622632,Autovettura privata,,
3622632,Autovettura privata,,
3622654,Autovettura privata,,
3622654,Autovettura privata,,
3622654,Autovettura privata,,
3622654,Autovettura pubblica,,
3622655,Autovettura privata,,
3622655,Autovettura privata,,
3622655,Autovettura privata,,
3622655,Autovettura privata,,
3622655,Autovettura privata,,
3622657,Autovettura privata,,
3622657,Autovettura privata,,
3622663,,,
3622663,Motociclo a solo,,
3622672,Autovettura privata,,
3622672,Motociclo a solo,,
3622692,Autoambulanza,,
3622692,Autovettura privata,,
3622692,Autovettura privata,,
3622692,Autovettura privata,,
3622692,Autovettura privata,,
3622733,Autocarro superiore 35 q.,,
3622785,Autovettura privata,,
3622785,Autovettura privata,,
3622785,Autovettura privata,,
3622825,Autovettura privata,,
3622825,Autovettura privata,,
3622914,Autovettura privata,,
3622914,Motociclo a solo,,
3622950,Autovettura privata,,
3622950,Autovettura privata,,
3622966,Autovettura privata,,
3622981,Autovettura privata,,
3622981,Altro,,
3622981,Altro,,
3622981,Altro,,
3622981,Altro,,
3623014,Autovettura privata,,
3623014,Motociclo a solo,,
3623088,Autovettura privata,,
3623088,Motociclo a solo,,
3623169,Autovettura privata,,
3623169,Autovettura privata,,
3623169,Autovettura privata,,
3623169,Autovettura privata,,
3623169,Autovettura privata,,
3623169,Autovettura privata,,
3623169,Autovettura privata,,
3623169,Autovettura privata,,
3623190,Autovettura privata,,
3623197,Autovettura privata,,
3623197,Autocarro inferiore 35 q.,,
3623215,,,
3623215,Autovettura privata,,
3623232,Autovettura privata,,
3623232,Autovettura privata,,
3623232,Autocarro inferiore 35 q.,,
3623315,Autovettura privata,,
3623315,Autovettura privata,,
3623315,Autovettura privata,,
3623315,Autovettura privata,,
3623543,Autovettura privata,,
3623543,Autovettura privata,,
3623543,Motociclo a solo,,
3623544,Autovettura privata,,
3623544,Autovettura privata,,
3623544,Autovettura privata,,
3623544,Autovettura privata,,
3623545,Autovettura privata,,
3623545,Autovettura privata,,
3623553,Autovettura privata,,
3623553,Autovettura privata,,
3623559,Autovettura privata,,
3623559,Autovettura privata,,
3623561,Autovettura privata,,
3623561,Autovettura privata,,
3623561,Autovettura privata,,
3623561,Autovettura privata,,
3623561,Autovettura privata,,
3623561,Autovettura privata,,
3623562,Veicolo speciale,,
3623562,Veicolo speciale,,
3623564,Autovettura privata,,
3623564,Autovettura privata,,
3623564,Autovettura privata,,
3623564,Autovettura privata,,
3623568,Autovettura privata,,
3623568,Autovettura privata,,
3623570,Autovettura privata,,
3623570,Autovettura privata,,
3623570,Autovettura privata,,
3623570,Autovettura privata,,
3623570,Autovettura privata,,
3623571,Autovettura privata,,
3623571,Autovettura privata,,
3623572,,,
3623572,Autovettura pubblica,,
3623575,Motociclo a solo,,
3623575,Autovettura privata,,
3623578,Autovettura privata,,
3623580,Treno,,
3623580,Autovettura privata,,
3623580,Autovettura privata,,
3623581,Velocipede,,
3623583,Quadriciclo leggero,,
3623583,Quadriciclo leggero,,
3623583,Motociclo a solo,,
3623585,Autovettura privata,,
3623585,Autovettura privata,,
3623589,Motociclo con passeggero,,
3623589,Motociclo con passeggero,,
3623590,Autovettura privata,,
3623590,Autovettura privata,,
3623596,Autocarro superiore 35 q.,,
3623596,Autovettura privata,,
3623597,,,
3623597,Motociclo a solo,,
3623605,Autovettura privata,,
3623605,Autovettura privata,,
3623605,Autovettura privata,,
3623606,,,
3623606,Autovettura privata,,
3623612,Autovettura privata,,
3623616,Autovettura privata,,
3623616,Autovettura privata,,
3623619,Autovettura privata,,
3623619,Autovettura privata,,
3623619,Autovettura privata,,
3623619,Autocarro inferiore 35 q.,,
3623619,Autocarro inferiore 35 q.,,
3623619,Autocarro inferiore 35 q.,,
3623624,Autovettura di polizia,,
3623624,Autovettura di polizia,,
3623624,Autovettura privata,,
3623634,Autobus turistico,,
3623634,Autovettura privata,,
3623634,Autovettura privata,,
3623635,Autovettura privata,,
3623635,Autovettura privata,,
3623635,Autovettura privata,,
3623635,Autovettura privata,,
3623635,Autovettura privata,,
3623635,Autovettura privata,,
3623635,Autovettura privata,,
3623635,Autovettura privata,,
3623637,Autovettura privata,,
3623637,Autovettura privata,,
3623637,Autovettura privata,,
3623637,Autovettura privata,,
3623637,Autovettura privata,,
3623638,Autovettura privata,,
3623638,Autovettura privata,,
3623638,Autovettura privata,,
3623638,Motociclo a solo,,
3623641,Autovettura privata,,
3623641,Autovettura privata,,
3623641,Autovettura privata,,
3623643,Autovettura privata,,
3623643,Autovettura privata,,
3623643,Autovettura privata,,
3623643,Autovettura privata,,
3623647,Autovettura privata,,
3623647,Autovettura privata,,
3623647,Autovettura privata,,
3623650,Motociclo a solo,,
3623654,,,
3623654,Autovettura privata,,
3623656,,,
3623656,Autovettura privata,,
3623657,Autovettura privata,,
3623657,Autovettura privata,,
3623670,Autovettura privata,,
3623673,Autovettura privata,,
3623673,Autovettura privata,,
3623678,Autovettura privata,,
3623678,Autovettura privata,,
3623683,Autovettura privata,,
3623688,Autovettura privata,,
3623688,Autovettura privata,,
3623689,Autovettura privata,,
3623689,Autovettura privata,,
3623689,Autovettura privata,,
3623689,Autovettura privata,,
3623689,Motociclo con passeggero,,
3623689,Motociclo con passeggero,,
3623695,Autovettura privata,,
3623695,Autovettura privata,,
3623695,Autovettura privata,,
3623695,Autovettura privata,,
3623695,Autovettura privata,,
3623717,Autovettura privata,,
3623717,Autovettura privata,,
3623717,Motociclo a solo,,
3623755,Autovettura privata,,
3623755,Autovettura privata,,
3623763,Autovettura privata,,
3623763,Autovettura privata,,
3623763,Autovettura privata,,
3623763,Motociclo a solo,,
3623772,Autovettura privata,,
3623783,Autovettura privata,,
3623783,Autovettura privata,,
3623783,Autovettura privata,,
3623807,Autovettura privata,,
3623811,Autovettura privata,,
3623811,Autovettura privata,,
3623820,Autovettura privata,,
3623820,Autovettura privata,,
3623843,Autovettura privata,,
3623843,Autovettura privata,,
3623843,Motociclo a solo,,
3623862,Autovettura privata,,
3623877,Autovettura privata,,
3623908,Motociclo a solo,,
3623915,Autovettura privata,,
3623915,Motociclo a solo,,
3623915,Motociclo a solo,,
3623928,,,
3623928,Autovettura privata,,
3623941,Motociclo a solo,,
3623941,Motociclo a solo,,
3623968,Autovettura privata,,
3624381,Autovettura privata,,
3624381,Autovettura privata,,
3624381,Autovettura privata,,
3624422,Autovettura privata,,
3624422,Autovettura privata,,
3624425,,,
3624425,Autovettura privata,,
3624425,Autovettura privata,,
3624439,Autovettura privata,,
3624439,Autovettura privata,,
3624439,Autovettura privata,,
3624439,Autovettura privata,,
3624439,Autovettura privata,,
3624453,Autovettura privata,,
3624453,Autovettura privata,,
3624453,Autovettura privata,,
3624465,Motociclo a solo,,
3624469,Autovettura privata,,
3624475,Autovettura pubblica,,
3624475,Autovettura privata,,
3624475,Autovettura privata,,
3624475,Autovettura privata,,
3624513,Autovettura privata,,
3624513,Autovettura privata,,
3624525,Autovettura privata,,
3624525,Autovettura privata,,
3624525,Autovettura privata,,
3624525,Autovettura privata,,
3624525,Autovettura privata,,
3624525,Autovettura privata,,
3624543,Autovettura di polizia,,
3624543,Autovettura di polizia,,
3624544,Autovettura privata,,
3624544,Autovettura privata,,
3624544,Autovettura privata,,
3624554,Autovettura privata,,
3624554,Autovettura privata,,
3624554,Autovettura privata,,
3624889,Autovettura privata,,
3624889,Autovettura privata,,
3624896,Autovettura privata,,
3624896,Autovettura privata,,
3624897,,,
3624897,Autovettura privata,,
3624905,Motociclo a solo,,
3624907,Autovettura pubblica,,
3624907,Autovettura privata,,
3624908,Autovettura privata,,
3624908,Autovettura privata,,
3624909,Autovettura privata,,
3624909,Autovettura privata,,
3624911,Autovettura privata,,
3624911,Autovettura privata,,
3624911,Autovettura privata,,
3624920,Autovettura privata,,
3624922,Autovettura privata,,
3624922,Autovettura privata,,
3624931,Autovettura privata,,
3624934,Autovettura privata,,
3624936,Autovettura privata,,
3624936,Motociclo a solo,,
3624937,Autovettura privata,,
3624937,Autovettura privata,,
3624937,Autovettura privata,,
3624937,Autovettura privata,,
3624938,Autovettura privata,,
3624938,Autovettura privata,,
3624938,Autovettura privata,,
3624938,Autovettura privata,,
3624939,Autovettura privata,,
3624939,Autovettura privata,,
3624941,Autovettura privata,,
3624941,Autovettura privata,,
3624941,Autovettura privata,,
3624945,Autovettura privata,,
3624945,Autovettura privata,,
3624946,Autovettura privata,,
3624946,Autocarro inferiore 35 q.,,
3624950,Autovettura privata,,
3624950,Autovettura privata,,
3624951,Autovettura privata,,
3624951,Autovettura privata,,
3624956,Autovettura privata,,
3624956,Autovettura privata,,
3624956,Autovettura privata,,
3624960,Autovettura privata,,
3624960,Motociclo a solo,,
3624962,Motociclo a solo,,
3624962,Autovettura privata,,
3624962,Autovettura privata,,
3624963,Autovettura privata,,
3624963,Autovettura privata,,
3624963,Autovettura privata,,
3624968,Autovettura privata,,
3624968,Motociclo a solo,,
3624969,Autovettura privata,,
3624969,Autovettura privata,,
3624969,Motociclo con passeggero,,
3624969,Motociclo con passeggero,,
3624974,Autovettura privata,,
3624974,Autovettura privata,,
3624974,Autovettura privata,,
3624977,Autovettura privata,,
3624980,Autovettura privata,,
3624980,Motociclo con passeggero,,
3624980,Motociclo con passeggero,,
3624987,Autovettura privata,,
3624987,Autovettura privata,,
3624988,Autovettura privata,,
3624988,Autovettura privata,,
3624988,Autovettura privata,,
3624988,Autovettura privata,,
3624988,Autovettura privata,,
3624993,Autovettura privata,,
3624993,Autocarro inferiore 35 q.,,
3624997,Autocarro inferiore 35 q.,,
3624997,Autocarro inferiore 35 q.,,
3624997,Autovettura privata,,
3625004,Autobus di linea,,
3625018,Autovettura privata,,
3625018,Autovettura privata,,
3625018,Autovettura privata,,
3625018,Autovettura privata,,
3625022,Autovettura privata,,
3625022,Autovettura privata,,
3625022,Autovettura pubblica,,
3625022,Autovettura pubblica,,
3625025,Autovettura privata,,
3625025,Autocarro inferiore 35 q.,,
3625025,Autocarro inferiore 35 q.,,
3625040,Autovettura privata,,
3625040,Autovettura privata,,
3625040,Autovettura privata,,
3625052,Autovettura privata,,
3625072,Autovettura privata,,
3625072,Autovettura privata,,
3625072,Autovettura privata,,
3625072,Autovettura privata,,
3625085,Autovettura privata,,
3625085,Autovettura privata,,
3625085,Autovettura privata,,
3625091,Autovettura privata,,
3625099,Autovettura privata,,
3625103,,,
3625103,,,
3625103,Autovettura privata,,
3625114,Autovettura privata,,
3625114,Autovettura privata,,
3625114,Autovettura privata,,
3625114,Autovettura privata,,
3625122,Motociclo a solo,,
3625122,Autovettura privata,,
3625127,Autovettura privata,,
3625127,Autovettura privata,,
3625127,Autovettura privata,,
3625191,Autovettura privata,,
3625191,Autovettura privata,,
3625191,Motociclo a solo,,
3625202,Autovettura privata,,
3625202,Autovettura privata,,
3625202,Autovettura privata,,
3625202,Autovettura privata,,
3625202,Autovettura privata,,
3625205,Autobus di linea,,
3625205,Autovettura privata,,
3625205,Autovettura privata,,
3625234,Autovettura privata,,
3625246,Autovettura privata,,
3625246,Autovettura privata,,
3625246,Autovettura privata,,
3625246,Autovettura privata,,
3625246,Motociclo a solo,,
3625285,Autovettura privata,,
3625285,Autovettura privata,,
3625285,Autovettura privata,,
3625285,Autovettura privata,,
3625285,Autovettura privata,,
3625285,Autovettura privata,,
3625308,Autovettura privata,,
3625308,Motociclo a solo,,
3625328,Macchina operatrice,,
3625466,Autovettura privata,,
3625478,Autovettura privata,,
3625478,Motociclo a solo,,
3625515,Autocarro inferiore 35 q.,,
3625515,Autocarro inferiore 35 q.,,
3625515,Ciclomotore,,
3625552,Autovettura privata,,
3625552,Autovettura privata,,
3625552,Autovettura privata,,
3625552,Autovettura privata,,
3625558,Autovettura privata,,
3625558,Autovettura privata,,
3625558,Autovettura privata,,
3625558,Autovettura privata,,
3625558,Autovettura privata,,
3625558,Autovettura privata,,
3625592,Autovettura privata,,
3625592,Autovettura privata,,
3625592,Autovettura privata,,
3625592,Motociclo a solo,,
3625634,Motociclo a solo,,
3625634,Autovettura privata,,
3625645,,,
3625645,Autovettura privata,,
3625655,Autovettura privata,,
3625655,Autovettura di polizia,,
3625655,Autovettura di polizia,,
3625667,Autovettura di polizia,,
3625667,Autovettura di polizia,,
3625667,Motociclo a solo,,
3625775,Autovettura privata,,
3625775,Autovettura privata,,
3625775,Autovettura privata,,
3625775,Autovettura privata,,
3625775,Autovettura privata,,
3625778,Autovettura privata,,
3625778,Autovettura privata,,
3625778,Autovettura privata,,
3625778,Motociclo a solo,,
3625799,Autovettura privata,,
3625799,Autovettura privata,,
3625799,Autovettura privata,,
3625799,Motociclo a solo,,
3625807,Autovettura privata,,
3625807,Autovettura privata,,
3625807,Autovettura privata,,
3625821,Autovettura privata,,
3625821,Autovettura privata,,
3625822,Autovettura privata,,
3625822,Autovettura privata,,
3625822,Autovettura privata,,
3625822,Autovettura privata,,
3625824,,,
3625824,Autovettura privata,,
3625830,Autovettura privata,,
3625830,Autovettura privata,,
3625835,Autovettura privata,,
3625835,Autovettura privata,,
3625836,Motociclo a solo,,
3625836,Autovettura privata,,
3625842,Motociclo a solo,,
3625842,Autovettura privata,,
3625845,Autovettura privata,,
3625845,Autovettura privata,,
3625845,Autovettura privata,,
3625921,Autovettura privata,,
3625921,Autovettura privata,,
3626187,Autovettura pubblica,,
3626192,Autovettura privata,,
3626192,Autovettura privata,,
3626197,Autovettura privata,,
3626197,Autovettura privata,,
3626205,Autovettura privata,,
3626205,Autocarro inferiore 35 q.,,
3626205,Autocarro inferiore 35 q.,,
3626205,Autocarro inferiore 35 q.,,
3626208,Autovettura di polizia,,
3626208,Autovettura di polizia,,
3626208,Autovettura privata,,
3626214,Autovettura privata,,
3626214,Autovettura privata,,
3626214,Autovettura privata,,
3626214,Autovettura privata,,
3626214,Autovettura privata,,
3626214,Autovettura privata,,
3626214,Autovettura privata,,
3626214,Autovettura privata,,
3626218,,,
3626218,Autovettura privata,,
3626218,Autovettura privata,,
3626224,Autovettura privata,,
3626224,Autovettura privata,,
3626224,Autovettura privata,,
3626224,Autovettura privata,,
3626230,Autovettura pubblica,,
3626230,Autovettura privata,,
3626230,Autovettura privata,,
3626233,Autovettura privata,,
3626234,Autovettura privata,,
3626236,Autovettura privata,,
3626239,,,
3626239,Velocipede,,
3626240,Autovettura privata,,
3626245,Autovettura privata,,
3626245,Autovettura privata,,
3626250,,,
3626250,Autovettura privata,,
3626251,Autovettura privata,,
3626251,Autovettura privata,,
3626251,Motociclo a solo,,
3626256,Autovettura privata,,
3626256,Motociclo a solo,,
3626257,Autovettura privata,,
3626261,Autovettura privata,,
3626261,Autovettura pubblica,,
3626261,Autovettura pubblica,,
3626261,Autovettura pubblica,,
3626267,Autovettura pubblica,,
3626267,Autocarro inferiore 35 q.,,
3626269,Autovettura privata,,
3626269,Autovettura privata,,
3626276,Autovettura privata,,
3626276,Motociclo con passeggero,,
3626277,Motociclo a solo,,
3626277,Motociclo a solo,,
3626283,Autovettura privata,,
3626288,Autovettura privata,,
3626288,Autovettura privata,,
3626288,Autovettura privata,,
3626288,Autovettura privata,,
3626301,Autovettura privata,,
3626305,Autovettura privata,,
3626305,Autovettura privata,,
3626305,Autovettura privata,,
3626305,Autovettura privata,,
3626362,Autovettura privata,,
3626362,Autovettura privata,,
3626371,Autovettura privata,,
3626371,Autovettura privata,,
3626371,Autovettura privata,,
3626373,Autocarro inferiore 35 q.,,
3626373,Autovettura privata,,
3626384,Autovettura privata,,
3626384,Autovettura privata,,
3626387,Autovettura pubblica,,
3626387,Autocarro inferiore 35 q.,,
3626390,Autovettura privata,,
3626394,Autovettura privata,,
3626440,Autovettura privata,,
3626449,Autovettura privata,,
3626449,Autovettura privata,,
3626449,Autovettura privata,,
3626498,Autovettura di polizia,,
3626498,Autovettura di polizia,,
3626573,Motociclo a solo,,
3626573,Motociclo a solo,,
3626590,Autovettura privata,,
3626590,Autovettura privata,,
3626611,Autovettura privata,,
3626611,Autovettura privata,,
3626657,,,
3626657,Autovettura privata,,
3626753,Autovettura privata,,
3626753,Autovettura privata,,
3626753,Autovettura privata,,
3626780,Autovettura privata,,
3626823,Autovettura privata,,
3626823,Autovettura privata,,
3626857,Autovettura privata,,
3626857,Autovettura privata,,
3626857,Autovettura privata,,
3626916,Autovettura privata,,
3626916,Autovettura privata,,
3626916,Autovettura privata,,
3626916,Autovettura privata,,
3626926,Autovettura privata,,
3626926,Autovettura privata,,
3627013,Autovettura privata,,
3627013,Autovettura privata,,
3627016,Autovettura privata,,
3627016,Autovettura privata,,
3627016,Autovettura privata,,
3627016,Autovettura privata,,
3627016,Autovettura privata,,
3627019,Autovettura privata,,
3627019,Autovettura privata,,
3627038,Motociclo a solo,,
3627038,Autovettura privata,,
3627057,Motociclo a solo,,
3627073,Autovettura privata,,
3627073,Autovettura privata,,
3627073,Autovettura privata,,
3627073,Autovettura privata,,
3627073,Autovettura privata,,
3627078,Autocarro inferiore 35 q.,,
3627101,Autovettura privata,,
3627101,Autovettura privata,,
3627101,Motociclo a solo,,
3627102,Autovettura privata,,
3627102,Autovettura privata,,
3627102,Motociclo con passeggero,,
3627102,Motociclo con passeggero,,
3627106,,,
3627106,Autovettura privata,,
3627115,Motociclo a solo,,
3627117,Autovettura privata,,
3627117,Autocarro inferiore 35 q.,,
3627140,Motociclo a solo,,
3627159,Autocarro inferiore 35 q.,,
3627159,Autocarro inferiore 35 q.,,
3627159,Motociclo a solo,,
3627184,Autovettura privata,,
3627188,Autocarro inferiore 35 q.,,
3627188,Autocarro inferiore 35 q.,,
3627188,Autovettura privata,,
3627226,Autovettura privata,,
3627226,Autovettura privata,,
3627226,Autovettura privata,,
3627226,Autocarro inferiore 35 q.,,
3627438,Autovettura privata,,
3627438,Autobus urbano,,
3627443,,,
3627443,Autovettura privata,,
3627443,Autovettura privata,,
3627447,Autovettura privata,,
3627447,Autovettura privata,,
3627447,Autovettura privata,,
3627448,Autovettura privata,,
3627448,Motociclo a solo,,
3627504,Autovettura privata,,
3627504,Autovettura privata,,
3627537,Autovettura privata,,
3627537,Autovettura privata,,
3627537,Motociclo a solo,,
3627563,Autovettura privata,,
3627563,Autovettura privata,,
3627563,Autovettura privata,,
3627563,Autovettura privata,,
3627569,Autovettura privata,,
3627569,Autovettura privata,,
3627573,Autocarro inferiore 35 q.,,
3627573,Autovettura privata,,
3627576,Autovettura privata,,
3627576,Autovettura privata,,
3627576,Motociclo a solo,,
3627576,Motociclo a solo,,
3627579,Autovettura privata,,
3627584,Autovettura privata,,
3627584,Autovettura privata,,
3627590,Autovettura privata,,
3627590,Autovettura privata,,
3627623,Autovettura privata,,
3627623,Autovettura privata,,
3627737,,,
3627737,,,
3627737,Autovettura privata,,
3627743,Autovettura privata,,
3627743,Autovettura privata,,
3627743,Autovettura privata,,
3627743,Autovettura privata,,
3627905,Autovettura privata,,
3628007,Autovettura privata,,
3628007,Autocarro inferiore 35 q.,,
3628007,Autocarro inferiore 35 q.,,
3628009,Autovettura privata,,
3628009,Autovettura privata,,
3628009,Autovettura privata,,
3628038,Motociclo a solo,,
3628038,Autovettura privata,,
3628311,Autovettura privata,,
3628311,Autovettura privata,,
3628342,Autovettura privata,,
3628342,Motociclo a solo,,
3628348,Motociclo a solo,,
3628348,Autovettura privata,,
3628351,,,
3628351,,,
3628351,Autovettura privata,,
3628364,Autovettura privata,,
3628364,Autovettura pubblica,,
3628381,Autovettura privata,,
3628381,Autovettura privata,,
3628381,Motociclo a solo,,
3628387,Motociclo a solo,,
3628393,Autovettura privata,,
3628393,Quadriciclo,,
3628393,Quadriciclo,,
3628399,Autovettura privata,,
3628399,Autovettura privata,,
3628399,Autovettura privata,,
3628399,Autovettura privata,,
3628399,Autovettura privata,,
3628416,Autovettura privata,,
3628416,Autovettura privata,,
3628417,Autovettura privata,,
3628417,Autovettura privata,,
3628417,Autovettura privata,,
3628420,Autovettura privata,,
3628420,Motociclo a solo,,
3628423,Autovettura privata,,
3628423,Autovettura privata,,
3628423,Autovettura privata,,
3628423,Autovettura privata,,
3628424,,,
3628424,,,
3628424,Motociclo a solo,,
3628425,Autovettura privata,,
3628425,Autovettura privata,,
3628428,Autovettura privata,,
3628428,Autovettura privata,,
3628428,Autovettura privata,,
3628428,Autovettura privata,,
3628430,Motociclo a solo,,
3628431,Quadriciclo leggero,,
3628433,Autovettura privata,,
3628433,Autovettura privata,,
3628433,Autovettura privata,,
3628437,Autovettura privata,,
3628437,Autovettura privata,,
3628453,,,
3628453,,,
3628453,Autovettura privata,,
3628591,Autovettura privata,,
3628591,Autovettura privata,,
3628591,Autovettura privata,,
3628595,Autovettura privata,,
3628595,Autovettura privata,,
3628595,Autovettura privata,,
3628595,Autovettura privata,,
3628741,Autovettura privata,,
3628741,Autovettura privata,,
3628798,Autovettura privata,,
3628798,Autovettura privata,,
3628845,Autovettura privata,,
3628845,Autovettura privata,,
3628851,Autovettura privata,,
3628851,Autovettura privata,,
3628851,Autovettura privata,,
3628856,Autovettura privata,,
3628948,Autovettura privata,,
3628948,Motociclo a solo,,
3628950,Autovettura privata,,
3628950,Autovettura privata,,
3628952,Autocarro inferiore 35 q.,,
3628952,Autovettura privata,,
3628952,Autovettura privata,,
3629087,Autobus di linea,,
3629103,Autovettura privata,,
3629103,Autovettura privata,,
3629103,Autovettura privata,,
3629103,Autovettura privata,,
3629103,Autovettura privata,,
3629103,Autovettura privata,,
3629103,Autovettura privata,,
3629103,Autovettura privata,,
3629103,Autovettura privata,,
3629103,Autovettura privata,,
3629103,Autovettura privata,,
3629123,Autovettura privata,,
3629123,Autovettura privata,,
3629123,Autovettura privata,,
3629123,Autovettura privata,,
3629123,Autovettura privata,,
3629123,Autovettura privata,,
3629123,Autovettura privata,,
3629124,Autovettura privata,,
3629124,Autovettura privata,,
3629124,Autovettura privata,,
3629125,Autovettura privata,,
3629125,Motociclo a solo,,
3629128,Autovettura privata,,
3629128,Autovettura privata,,
3629132,Autovettura privata,,
3629132,Autovettura privata,,
3629135,Motociclo a solo,,
3629135,Autovettura privata,,
3629135,Autovettura privata,,
3629135,Autovettura privata,,
3629137,Autovettura privata,,
3629137,Quadriciclo leggero,,
3629138,Autovettura privata,,
3629138,Autovettura privata,,
3629138,Autovettura privata,,
3629138,Motociclo a solo,,
3629142,Autovettura privata,,
3629142,Motociclo a solo,,
3629144,Motociclo a solo,,
3629144,Autovettura privata,,
3629149,Autovettura privata,,
3629149,Autovettura privata,,
3629149,Autovettura privata,,
3629165,Autovettura privata,,
3629165,Motociclo a solo,,
3629172,Autovettura privata,,
3629172,Autovettura privata,,
3629172,Autovettura privata,,
3629172,Autovettura privata,,
3629177,Autovettura privata,,
3629177,Autovettura privata,,
3629177,Motociclo a solo,,
3629178,Motociclo a solo,,
3629178,Motociclo a solo,,
3629178,Autovettura privata,,
3629178,Autovettura privata,,
3629178,Autovettura privata,,
3629185,Autocarro inferiore 35 q.,,
3629185,Autovettura privata,,
3629185,Autovettura privata,,
3629193,Autovettura privata,,
3629193,Autovettura privata,,
3629194,Autovettura privata,,
3629194,Autovettura privata,,
3629194,Autovettura privata,,
3629197,Autovettura privata,,
3629197,Autovettura privata,,
3629197,Autovettura privata,,
3629201,Autovettura privata,,
3629201,Autovettura privata,,
3629213,Autocarro inferiore 35 q.,,
3629213,Autovettura privata,,
3629213,Autovettura privata,,
3629214,Autovettura privata,,
3629214,Autovettura privata,,
3629214,Autovettura privata,,
3629214,Autovettura privata,,
3629214,Autovettura privata,,
3629220,Autovettura privata,,
3629220,Autovettura privata,,
3629220,Autovettura privata,,
3629220,Autovettura privata,,
3629220,Autovettura privata,,
3629220,Autovettura privata,,
3629222,Autovettura privata,,
3629222,Motociclo a solo,,
3629224,Autovettura privata,,
