ID,TipoPersona,Sesso,TipoLesione
3667655,Conducente,M,Illeso
3667655,Passeggero,F,Illeso
3667655,Conducente,M,Illeso
3667674,Conducente,M,Illeso
3667674,Passeggero,M,Illeso
3667674,Passeggero,F,Illeso
3667674,Passeggero,F,Illeso
3667674,Conducente,M,Rimandato
3667674,Passeggero,F,Rimandato
3667676,Conducente,M,Illeso
3667676,Passeggero,F,Illeso
3667719,Pedone,F,Rimandato
3667719,Conducente,F,Illeso
3667765,Conducente,M,Rimandato
3667765,Conducente,F,Illeso
3667765,Passeggero,M,Illeso
3667765,Passeggero,F,Illeso
3667790,Conducente,M,Illeso
3667790,Conducente,M,Illeso
3667820,Conducente,F,Illeso
3667820,Conducente,F,Rimandato
3667830,Conducente,F,Illeso
3667830,Passeggero,F,Illeso
3667840,Conducente,M,Illeso
3667840,Passeggero,M,Illeso
3667840,Passeggero,F,Illeso
3667840,Passeggero,F,Illeso
3667840,Conducente,M,Illeso
3667858,Conducente,F,Rimandato
3667858,Conducente,M,Illeso
3667858,Passeggero,F,Illeso
3667861,Pedone,F,Rimandato
3667861,Conducente,M,Illeso
3667903,Conducente,M,Illeso
3667903,Conducente,M,Rimandato
3667909,Conducente,M,Illeso
3667909,Passeggero,M,Illeso
3667937,Conducente,M,Rimandato
3667937,Passeggero,M,Deceduto sul posto
3667972,Conducente,F,Rimandato
3667972,Passeggero,F,Illeso
3668011,Conducente,M,Illeso
3668011,Passeggero,M,Illeso
3668067,Conducente,M,Illeso
3668133,Conducente,M,Illeso
3668133,Conducente,F,Rifiuta cure immediate
3668145,Conducente,F,Illeso
3668145,Conducente,M,Illeso
3668169,Conducente,F,Illeso
3668169,Conducente,F,Illeso
3668183,Conducente,F,Illeso
3668204,Conducente,M,Illeso
3668204,Passeggero,F,Illeso
3668204,Conducente,M,Illeso
3668204,Passeggero,F,Illeso
3668210,Conducente,M,Illeso
3668222,Conducente,F,Illeso
3668222,Passeggero,F,Illeso
3668222,Passeggero,F,Illeso
3668222,Conducente,M,Illeso
3668222,Passeggero,F,Illeso
3668226,Conducente,M,Illeso
3668226,Passeggero,F,Illeso
3668226,Conducente,M,Illeso
3668226,Passeggero,F,Illeso
3668255,Conducente,M,Illeso
3668255,Passeggero,M,Illeso
3668255,Conducente,M,Illeso
3668276,Conducente,M,Illeso
3668276,Conducente,F,Illeso
3668277,Conducente,M,Illeso
3668277,Conducente,F,Rimandato
3668277,Conducente,F,Rifiuta cure immediate
3668279,Pedone,F,Rimandato
3668279,Conducente,M,Illeso
3668279,Passeggero,F,Illeso
3668282,Conducente,M,Illeso
3668282,Conducente,F,Illeso
3668368,Conducente,M,Illeso
3668368,Conducente,F,Illeso
3668368,Passeggero,M,Illeso
3668368,Conducente,M,Illeso
3668662,Conducente,M,Illeso
3668662,Conducente,M,Rimandato
3668662,Conducente,M,Rimandato
3668662,Passeggero,M,Rimandato
3668673,Conducente,F,Illeso
3668673,Conducente,M,Illeso
3668673,Passeggero,M,Rifiuta cure immediate
3668678,Conducente,M,Illeso
3668684,Conducente,M,Illeso
3668684,Conducente,F,Illeso
3668696,Conducente,M,Illeso
3668696,Passeggero,F,Illeso
3668696,Conducente,M,Rimandato
3668703,Conducente,M,Illeso
3668727,Conducente,M,Prognosi riservata
3668778,Conducente,M,Illeso
3668791,Conducente,F,Illeso
3668791,Conducente,M,Illeso
3668791,Conducente,F,Illeso
3668795,Conducente,M,Illeso
3668807,Conducente,M,Rimandato
3668820,Conducente,F,Illeso
3668820,Passeggero,F,Illeso
3668820,Conducente,M,Illeso
3668826,Pedone,F,Illeso
3668826,Conducente,M,Illeso
3668829,Conducente,M,Illeso
3668829,Conducente,M,Illeso
3668834,Conducente,M,Illeso
3668834,Passeggero,M,Illeso
3668850,Conducente,M,Illeso
3668850,Passeggero,F,Illeso
3668850,Conducente,M,Illeso
3668850,Passeggero,F,Illeso
3668850,Passeggero,F,Illeso
3668854,Conducente,M,Rifiuta cure immediate
3668871,Conducente,M,Illeso
3668871,Conducente,M,Illeso
3668891,Conducente,M,Illeso
3668891,Conducente,M,Illeso
3668912,Conducente,M,Illeso
3668912,Conducente,M,Rimandato
3668935,Pedone,M,Rimandato
3668935,Conducente,F,Illeso
3668935,Passeggero,F,Illeso
3668935,Passeggero,M,Illeso
3669026,Conducente,M,Illeso
3669026,Conducente,M,Illeso
3669049,Conducente,F,Illeso
3669049,Conducente,F,Illeso
3669052,Conducente,F,Rifiuta cure immediate
3669052,Conducente,M,Illeso
3669062,Pedone,F,Rimandato
3669062,Conducente,M,Illeso
3669066,Conducente,M,Illeso
3669066,Passeggero,M,Illeso
3669095,Conducente,F,Rifiuta cure immediate
3669095,Passeggero,M,Rifiuta cure immediate
3669095,Conducente,F,Illeso
3669110,Conducente,F,Illeso
3669110,Conducente,M,Illeso
3669113,Conducente,F,Illeso
3669113,Conducente,M,Illeso
3669113,Passeggero,M,Illeso
3669113,Passeggero,M,Illeso
3669113,Passeggero,F,Illeso
3669120,Conducente,M,Illeso
3669132,Conducente,M,Illeso
3669132,Conducente,F,Illeso
3669132,Passeggero,F,Illeso
3669166,Conducente,M,Illeso
3669166,Conducente,M,Illeso
3669170,Conducente,M,Illeso
3669170,Passeggero,F,Illeso
3669170,Passeggero,F,Illeso
3669170,Passeggero,M,Illeso
3669170,Conducente,F,Illeso
3669183,Conducente,M,Illeso
3669183,Conducente,F,Rimandato
3669200,Conducente,M,Illeso
3669200,Passeggero,F,Illeso
3669201,Conducente,F,Illeso
3669204,Conducente,M,Illeso
3669204,Passeggero,M,Illeso
3669204,Passeggero,M,Illeso
3669204,Passeggero,F,Illeso
3669204,Conducente,M,Illeso
3669211,Conducente,F,Illeso
3669211,Conducente,M,Illeso
3669211,Passeggero,F,Illeso
3669211,Passeggero,F,Illeso
3669211,Passeggero,M,Illeso
3669234,Conducente,M,Illeso
3669234,Passeggero,F,Illeso
3669234,Conducente,F,Illeso
3669257,Conducente,M,Illeso
3669257,Conducente,M,Illeso
3669265,Conducente,M,Illeso
3669265,Conducente,F,Illeso
3669265,Passeggero,M,Illeso
3669276,Conducente,M,Illeso
3669277,Conducente,M,Illeso
3669277,Conducente,M,Rimandato
3669277,Passeggero,F,Rifiuta cure immediate
3669301,Conducente,M,Illeso
3669301,Conducente,M,Illeso
3669301,Conducente,M,Illeso
3669301,Passeggero,M,Illeso
3669330,Conducente,M,Rimandato
3669330,Conducente,M,Rimandato
3669330,Passeggero,F,Rimandato
3669330,Conducente,F,Rimandato
3669651,Conducente,M,Illeso
3669651,Passeggero,F,Illeso
3669651,Conducente,M,Illeso
3669651,Passeggero,F,Illeso
3669651,Passeggero,F,Illeso
3669661,Conducente,M,Illeso
3669674,Conducente,M,Illeso
3669674,Passeggero,M,Illeso
3669676,Conducente,F,Illeso
3669676,Conducente,M,Rimandato
3669678,Conducente,M,Illeso
3669679,Conducente,M,Illeso
3669679,Passeggero,F,Illeso
3669698,Conducente,F,Illeso
3669702,Conducente,M,Illeso
3669702,Passeggero,F,Illeso
3669702,Conducente,M,Illeso
3669704,Conducente,F,Illeso
3669712,Conducente,M,Illeso
3669712,Passeggero,M,Illeso
3669712,Conducente,M,Illeso
3669712,Passeggero,F,Illeso
3669713,Passeggero,F,Illeso
3669713,Conducente,M,Illeso
3669716,Conducente,M,Illeso
3669717,Conducente,M,Illeso
3669717,Passeggero,M,Illeso
3669719,Conducente,F,Illeso
3669719,Conducente,M,Illeso
3669728,Pedone,M,Rimandato
3669728,Pedone,M,Rimandato
3669728,Conducente,F,Illeso
3669728,Passeggero,M,Illeso
3669731,Conducente,F,Deceduto sul posto
3669731,Conducente,M,Rimandato
3669736,Conducente,M,Illeso
3669736,Conducente,M,Rimandato
3669736,Passeggero,M,Rimandato
3669736,Passeggero,F,Rimandato
3669751,Conducente,M,Illeso
3669751,Conducente,M,Illeso
3669755,Pedone,F,Rimandato
3669755,Conducente,M,Illeso
3669760,Conducente,F,Illeso
3669760,Conducente,M,Illeso
3669761,Conducente,M,Illeso
3669761,Conducente,F,Illeso
3669769,Conducente,F,Illeso
3669769,Conducente,M,Illeso
3669777,Conducente,M,Illeso
3669778,Conducente,M,Illeso
3669778,Conducente,M,Illeso
3669778,Passeggero,M,Illeso
3669787,Pedone,M,Rimandato
3669787,Conducente,F,Illeso
3669789,Conducente,M,Illeso
3669793,Conducente,M,Illeso
3669793,Conducente,M,Illeso
3669795,Pedone,F,Rimandato
3669795,Conducente,M,Illeso
3669796,Conducente,F,Rimandato
3669796,Conducente,F,Illeso
3669797,Conducente,M,Rifiuta cure immediate
3669797,Passeggero,F,Rimandato
3669797,Conducente,M,Illeso
3669797,Passeggero,F,Illeso
3669797,Passeggero,F,Illeso
3669799,Pedone,F,Rimandato
3669799,Conducente,M,Illeso
3669801,Conducente,F,Illeso
3669801,Conducente,M,Illeso
3669801,Conducente,M,Illeso
3669803,Conducente,M,Illeso
3669804,Conducente,F,Illeso
3669804,Conducente,M,Illeso
3669812,Conducente,M,Illeso
3669812,Passeggero,M,Illeso
3669812,Conducente,M,Illeso
3669818,Conducente,M,Illeso
3669818,Conducente,M,Illeso
3669822,Conducente,M,Illeso
3669823,Conducente,F,Illeso
3669828,Conducente,F,Illeso
3669828,Conducente,M,Illeso
3669828,Passeggero,F,Illeso
3669829,Conducente,M,Illeso
3669829,Conducente,F,Illeso
3669832,Conducente,M,Rimandato
3669832,Conducente,M,Illeso
3669832,Conducente,M,Illeso
3669835,Pedone,M,Rimandato
3669835,Conducente,M,Illeso
3669838,Conducente,F,Illeso
3669838,Passeggero,M,Illeso
3669838,Conducente,F,Illeso
3669838,Passeggero,M,Illeso
3669838,Passeggero,F,Illeso
3669839,Conducente,F,Illeso
3669839,Conducente,M,Illeso
3669840,Conducente,F,Illeso
3669840,Passeggero,F,Illeso
3669840,Conducente,F,Illeso
3669841,Conducente,M,Illeso
3669841,Conducente,F,Illeso
3669844,Conducente,M,Illeso
3669845,Conducente,M,Illeso
3669845,Conducente,F,Rifiuta cure immediate
3669845,Conducente,M,Illeso
3669849,Conducente,M,Illeso
3669849,Conducente,M,Illeso
3669849,Passeggero,F,Illeso
3669849,Conducente,M,Illeso
3669849,Passeggero,F,Illeso
3669850,Conducente,M,Illeso
3669851,Conducente,M,Illeso
3669851,Conducente,M,Illeso
3669851,Conducente,M,Illeso
3669852,Conducente,F,Illeso
3669852,Conducente,F,Illeso
3669852,Passeggero,F,Illeso
3669852,Passeggero,F,Illeso
3669856,Conducente,M,Illeso
3669856,Conducente,M,Illeso
3669859,Pedone,F,Rimandato
3669859,Conducente,F,Illeso
3669864,Conducente,M,Illeso
3669864,Conducente,M,Illeso
3669864,Passeggero,F,Illeso
3669878,Conducente,M,Illeso
3669878,Passeggero,M,Illeso
3669878,Conducente,M,Illeso
3669896,Conducente,M,Illeso
3669896,Conducente,M,Illeso
3669905,Conducente,M,Illeso
3669905,Passeggero,M,Illeso
3669914,Conducente,M,Illeso
3669914,Passeggero,M,Illeso
3669919,Conducente,M,Rifiuta cure immediate
3669919,Conducente,M,Illeso
3669925,Conducente,M,Illeso
3669925,Conducente,M,Illeso
3669929,Conducente,M,Ricoverato
3669929,Conducente,M,Illeso
3669936,Conducente,M,Illeso
3669937,Conducente,F,Illeso
3669937,Conducente,M,Illeso
3669937,Passeggero,F,Illeso
3669937,Conducente,F,Illeso
3669938,Conducente,M,Illeso
3669938,Passeggero,F,Illeso
3669938,Conducente,F,Illeso
3669938,Passeggero,F,Illeso
3669940,Conducente,M,Rimandato
3669946,Pedone,F,Rimandato
3669946,Conducente,M,Illeso
3669948,Conducente,M,Illeso
3669948,Passeggero,F,Illeso
3669948,Conducente,M,Illeso
3669949,Pedone,F,Rimandato
3669949,Conducente,M,Rimandato
3669949,Passeggero,F,Rimandato
3669950,Conducente,M,Illeso
3669950,Passeggero,F,Illeso
3669950,Passeggero,M,Illeso
3669950,Conducente,M,Illeso
3669950,Passeggero,M,Illeso
3669950,Passeggero,M,Illeso
3669960,Conducente,M,Illeso
3669975,Conducente,M,Illeso
3669975,Passeggero,F,Illeso
3669975,Passeggero,M,Illeso
3669975,Conducente,M,Illeso
3669975,Passeggero,F,Illeso
3669975,Passeggero,F,Illeso
3669975,Passeggero,F,Illeso
3669975,Passeggero,M,Illeso
3669981,Conducente,M,Illeso
3669981,Passeggero,F,Illeso
3669985,Conducente,M,Illeso
3669985,Passeggero,F,Illeso
3669985,Passeggero,F,Illeso
3669987,Conducente,F,Illeso
3669991,Conducente,M,Illeso
3669991,Conducente,F,Illeso
3670004,Conducente,M,Rimandato
3670004,Passeggero,F,Rimandato
3670004,Conducente,M,Rimandato
3670027,Conducente,M,Illeso
3670027,Passeggero,F,Illeso
3670027,Passeggero,F,Illeso
3670027,Passeggero,F,Illeso
3670027,Conducente,F,Illeso
3670027,Passeggero,F,Illeso
3670027,Passeggero,F,Illeso
3670027,Conducente,F,Illeso
3670027,Passeggero,F,Illeso
3670035,Conducente,M,Illeso
3670035,Passeggero,F,Illeso
3670047,Conducente,M,Illeso
3670047,Conducente,F,Illeso
3670050,Conducente,M,Illeso
3670055,Conducente,M,Rifiuta cure immediate
3670094,Conducente,F,Illeso
3670117,Pedone,M,Ricoverato
3670117,Conducente,F,Illeso
3670121,Conducente,F,Illeso
3670121,Conducente,M,Illeso
3670126,Conducente,M,Illeso
3670136,Conducente,M,Illeso
3670136,Conducente,M,Ricoverato
3670137,Conducente,M,Illeso
3670137,Passeggero,F,Illeso
3670137,Conducente,M,Rimandato
3670141,Conducente,F,Rimandato
3670141,Conducente,F,Rimandato
3670141,Passeggero,M,Rimandato
3670142,Conducente,F,Illeso
3670142,Passeggero,M,Illeso
3670142,Conducente,M,Illeso
3670142,Passeggero,M,Illeso
3670170,Conducente,M,Illeso
3670170,Conducente,M,Illeso
3670170,Passeggero,F,Illeso
3670177,Conducente,M,Illeso
3670177,Passeggero,F,Illeso
3670183,Conducente,M,Illeso
3670183,Passeggero,F,Illeso
3670183,Conducente,M,Illeso
3670184,Conducente,M,Illeso
3670184,Passeggero,M,Illeso
3670184,Conducente,M,Rimandato
3670189,Pedone,F,Rimandato
3670189,Conducente,M,Illeso
3670189,Passeggero,F,Illeso
3670215,Conducente,F,Illeso
3670215,Conducente,F,Illeso
3670241,Conducente,M,Illeso
3670241,Passeggero,M,Illeso
3670241,Conducente,M,Illeso
3670269,Conducente,M,Illeso
3670269,Conducente,M,Illeso
3670277,Pedone,M,Illeso
3670277,Conducente,M,Illeso
3670277,Conducente,M,Illeso
3670277,Passeggero,F,Rimandato
3670302,Conducente,M,Illeso
3670302,Conducente,,Illeso
3670317,Conducente,M,Illeso
3670371,Conducente,M,Illeso
3670371,Passeggero,M,Illeso
3670371,Passeggero,M,Illeso
3670371,Conducente,F,Illeso
3670375,Conducente,M,Deceduto sul posto
3670375,Passeggero,M,Rimandato
3670375,Conducente,F,Rimandato
3670375,Passeggero,M,Rimandato
3670378,Conducente,M,Illeso
3670378,Conducente,M,Illeso
3670378,Passeggero,M,Illeso
3670426,Conducente,M,Illeso
3670426,Conducente,M,Illeso
3670431,Conducente,M,Illeso
3670431,Passeggero,F,Illeso
3670431,Conducente,M,Illeso
3670436,Conducente,F,Illeso
3670436,Conducente,F,Rimandato
3670463,Conducente,M,Illeso
3670463,Passeggero,M,Illeso
3670463,Conducente,M,Illeso
3670475,Conducente,F,Illeso
3670475,Conducente,M,Rimandato
3670504,Conducente,M,Illeso
3670504,Conducente,M,Illeso
3670533,Conducente,M,Illeso
3670533,Conducente,F,Rimandato
3670533,Conducente,M,Illeso
3670541,Conducente,M,Illeso
3670548,Pedone,M,Rimandato
3670548,Conducente,F,Illeso
3670554,Conducente,M,Illeso
3670554,Conducente,M,Rimandato
3670575,Pedone,M,Rifiuta cure immediate
3670575,Conducente,M,Deceduto sul posto
3670575,Passeggero,F,Ricoverato
3670616,Conducente,M,Illeso
3670629,Conducente,M,Illeso
3670636,Conducente,M,Illeso
3670712,Conducente,F,Illeso
3670712,Conducente,M,Illeso
3670712,Passeggero,F,Illeso
3670712,Passeggero,M,Illeso
3670721,Conducente,M,Illeso
3670721,Passeggero,M,Illeso
3670721,Conducente,M,Illeso
3670721,Passeggero,M,Illeso
3670729,Conducente,F,Rimandato
3670729,Conducente,F,Illeso
3670732,Conducente,M,Rimandato
3670735,Pedone,M,Rimandato
3670735,Conducente,F,Illeso
3670741,Conducente,M,Illeso
3670750,Conducente,M,Illeso
3670750,Conducente,F,Illeso
3670751,Conducente,M,Illeso
3670751,Passeggero,F,Illeso
3670751,Conducente,M,Illeso
3670751,Passeggero,M,Illeso
3670753,Conducente,M,Illeso
3670766,Conducente,F,Illeso
3670766,Passeggero,F,Rimandato
3670766,Passeggero,F,Illeso
3670766,Conducente,M,Illeso
3670780,Conducente,M,Illeso
3670801,Conducente,M,Illeso
3670810,Conducente,F,Illeso
3670810,Conducente,M,Illeso
3670810,Passeggero,F,Illeso
3670810,Passeggero,F,Illeso
3670810,Passeggero,M,Illeso
3670827,Conducente,F,Illeso
3670827,Conducente,M,Illeso
3670831,Conducente,M,Illeso
3670831,Passeggero,F,Illeso
3670831,Conducente,M,Illeso
3670831,Passeggero,F,Illeso
3670831,Passeggero,F,Illeso
3670837,Conducente,F,Illeso
3670837,Passeggero,M,Illeso
3670837,Passeggero,F,Illeso
3670837,Passeggero,F,Illeso
3670837,Conducente,F,Illeso
3670837,Passeggero,M,Illeso
3670838,Conducente,M,Rimandato
3670838,Conducente,M,Illeso
3670859,Conducente,F,Illeso
3670859,Conducente,F,Rimandato
3670862,Conducente,M,Rimandato
3670862,Passeggero,M,Illeso
3670862,Conducente,M,Illeso
3670872,Conducente,M,Illeso
3670880,Conducente,M,Illeso
3670880,Passeggero,F,Illeso
3670880,Passeggero,M,Illeso
3670886,Conducente,M,Illeso
3670886,Conducente,M,Illeso
3670886,Passeggero,F,Rimandato
3670895,Conducente,M,Illeso
3670895,Conducente,F,Illeso
3670913,Conducente,M,Illeso
3670913,Conducente,M,Illeso
3670913,Passeggero,M,Illeso
3670913,Conducente,M,Illeso
3671053,Conducente,M,Illeso
3671191,Conducente,M,Illeso
3671191,Conducente,M,Illeso
3671191,Passeggero,M,Illeso
3671200,Conducente,M,Illeso
3671202,Conducente,M,Illeso
3671202,Passeggero,F,Illeso
3671202,Passeggero,M,Illeso
3671202,Conducente,M,Illeso
3671202,Passeggero,M,Illeso
3671204,Conducente,F,Rifiuta cure immediate
3671204,Conducente,F,Illeso
3671206,Conducente,M,Illeso
3671207,Conducente,M,Illeso
3671207,Conducente,M,Rimandato
3671208,Conducente,M,Illeso
3671216,Conducente,M,Rifiuta cure immediate
3671217,Conducente,M,Illeso
3671217,Conducente,M,Rimandato
3671219,Conducente,M,Illeso
3671219,Conducente,F,Illeso
3671223,Conducente,M,Illeso
3671223,Passeggero,F,Illeso
3671223,Conducente,M,Illeso
3671226,Conducente,M,Ricoverato
3671226,Passeggero,M,Ricoverato
3671226,Passeggero,M,Ricoverato
3671229,Conducente,M,Illeso
3671248,Conducente,F,Illeso
3671248,Conducente,F,Illeso
3671249,Conducente,M,Illeso
3671251,Conducente,M,Illeso
3671254,Conducente,M,Rifiuta cure immediate
3671266,Conducente,M,Illeso
3671266,Passeggero,M,Illeso
3671266,Conducente,F,Rimandato
3671266,Passeggero,F,Rimandato
3671269,Conducente,M,Illeso
3671269,Passeggero,M,Illeso
3671269,Conducente,F,Illeso
3671274,Conducente,M,Prognosi riservata
3671275,Conducente,F,Illeso
3671278,Conducente,M,Illeso
3671280,Conducente,F,Illeso
3671285,Conducente,F,Illeso
3671290,Conducente,M,Illeso
3671290,Conducente,M,Ricoverato
